Time,U,V,W,U_initial,V_initial,W_initial,U Avg,V Avg,W Avg,Octant,Octant ID,1.0,-1.0,-3.0,-2.0,2.0,4.0,3.0,-4.0
88.28,-1.036533535047905,1.5816695242897965,-0.5875777441586821,26.27,1.63,-0.48,,,,-2.0,,,,,,,,,
88.29,-0.9765335350479063,0.6916695242897966,-0.37757774415868217,26.33,0.74,-0.27,,,,-2.0,,,,,,,,,
88.3,0.10346646495209555,0.9916695242897966,-0.41757774415868215,27.41,1.04,-0.31,,,,-1.0,,,,,,,,,
88.31,3.0134664649520957,-0.45833047571020336,-1.4375777441586823,30.32,-0.41,-1.33,,,,-4.0,,,,,,,,,
88.32,0.7334664649520946,-1.2683304757102034,-1.9675777441586821,28.04,-1.22,-1.86,,,,-4.0,,,,,,,,,
88.33,-1.7665335350479054,-3.658330475710203,-1.0675777441586822,25.54,-3.61,-0.96,,,,-3.0,,,,,,,,,
88.34,-2.8565335350479053,-1.8283304757102035,-1.077577744158682,24.45,-1.78,-0.97,,,,-3.0,,,,,,,,,
88.35,0.013466464952095691,-0.5383304757102034,-2.1275777441586823,27.32,-0.49,-2.02,,,,-4.0,,,,,,,,,
88.36,-2.196533535047905,-0.7883304757102034,-2.7075777441586824,25.11,-0.74,-2.6,,,,-3.0,,,,,,,,,
88.37,-4.136533535047903,-2.1483304757102033,-1.767577744158682,23.17,-2.1,-1.66,,,,-3.0,,,,,,,,,
88.38,-5.346533535047904,-2.718330475710203,-0.8375777441586821,21.96,-2.67,-0.73,,,,-3.0,,,,,,,,,
88.39,-5.906533535047906,1.0016695242897966,-0.7375777441586822,21.4,1.05,-0.63,,,,-2.0,,,,,,,,,
88.4,-4.306533535047905,2.571669524289797,-0.7575777441586822,23.0,2.62,-0.65,,,,-2.0,,,,,,,,,
88.41,1.4834664649520946,-0.5383304757102034,-0.30757774415868216,28.79,-0.49,-0.2,,,,-4.0,,,,,,,,,
88.42,0.5334664649520953,-1.1983304757102033,-0.33757774415868214,27.84,-1.15,-0.23,,,,-4.0,,,,,,,,,
88.43,-1.7265335350479063,-0.5383304757102034,-0.5375777441586822,25.58,-0.49,-0.43,,,,-3.0,,,,,,,,,
88.44,-1.0065335350479039,1.0416695242897966,-0.34757774415868214,26.3,1.09,-0.24,,,,-2.0,,,,,,,,,
88.45,-2.536533535047905,2.031669524289797,0.24242225584131782,24.77,2.08,0.35,,,,2.0,,,,,,,,,
88.46,-1.9265335350479056,1.1616695242897965,0.16242225584131786,25.38,1.21,0.27,,,,2.0,,,,,,,,,
88.47,-1.3165335350479062,0.3016695242897966,0.09242225584131786,25.99,0.35,0.2,,,,2.0,,,,,,,,,
88.48,-5.6465335350479045,1.9916695242897966,0.5124222558413178,21.66,2.04,0.62,,,,2.0,,,,,,,,,
88.49,-1.9265335350479056,1.8516695242897965,0.5724222558413179,25.38,1.9,0.68,,,,2.0,,,,,,,,,
88.5,-0.7065335350479032,3.031669524289797,0.6524222558413179,26.6,3.08,0.76,,,,2.0,,,,,,,,,
88.51,-3.0965335350479037,4.101669524289797,1.3524222558413177,24.21,4.15,1.46,,,,2.0,,,,,,,,,
88.52,0.12346646495209512,3.6016695242897967,1.7624222558413178,27.43,3.65,1.87,,,,1.0,,,,,,,,,
88.53,1.2534664649520941,3.1016695242897967,2.1724222558413175,28.56,3.15,2.28,,,,1.0,,,,,,,,,
88.54,0.28346646495209527,1.1316695242897965,1.9824222558413176,27.59,1.18,2.09,,,,1.0,,,,,,,,,
88.55,-0.8065335350479046,1.3216695242897967,2.2724222558413176,26.5,1.37,2.38,,,,2.0,,,,,,,,,
88.56,-1.8865335350479029,1.5216695242897966,2.4124222558413178,25.42,1.57,2.52,,,,2.0,,,,,,,,,
88.57,1.203466464952097,4.181669524289797,2.222422255841318,28.51,4.23,2.33,,,,1.0,,,,,,,,,
88.58,-0.916533535047904,2.901669524289797,2.052422255841318,26.39,2.95,2.16,,,,2.0,,,,,,,,,
88.59,1.1234664649520951,1.6216695242897965,2.3724222558413177,28.43,1.67,2.48,,,,1.0,,,,,,,,,
88.6,1.8634664649520971,3.3916695242897967,2.222422255841318,29.17,3.44,2.33,,,,1.0,,,,,,,,,
88.61,3.9434664649520954,3.511669524289797,2.072422255841318,31.25,3.56,2.18,,,,1.0,,,,,,,,,
88.62,6.033466464952099,3.631669524289797,1.4524222558413178,33.34,3.68,1.56,,,,1.0,,,,,,,,,
88.63,3.373466464952095,2.0416695242897966,0.41242225584131786,30.68,2.09,0.52,,,,1.0,,,,,,,,,
88.64,-0.8265335350479042,4.201669524289796,1.1624222558413178,26.48,4.25,1.27,,,,2.0,,,,,,,,,
88.65,-4.696533535047905,3.281669524289797,0.9224222558413179,22.61,3.33,1.03,,,,2.0,,,,,,,,,
88.66,-3.156533535047906,1.0916695242897965,0.7724222558413179,24.15,1.14,0.88,,,,2.0,,,,,,,,,
88.67,-0.7065335350479032,0.7216695242897966,1.0224222558413176,26.6,0.77,1.13,,,,2.0,,,,,,,,,
88.68,0.8034664649520948,0.9316695242897965,1.5324222558413179,28.11,0.98,1.64,,,,1.0,,,,,,,,,
88.69,4.763466464952096,4.121669524289796,-0.03757774415868215,32.07,4.17,0.07,,,,-1.0,,,,,,,,,
88.7,2.7834664649520953,2.5216695242897966,0.7424222558413178,30.09,2.57,0.85,,,,1.0,,,,,,,,,
88.71,-0.07653353504790417,4.051669524289796,-2.037577744158682,27.23,4.1,-1.93,,,,-2.0,,,,,,,,,
88.72,-1.2465335350479059,3.8316695242897967,-1.0675777441586822,26.06,3.88,-0.96,,,,-2.0,,,,,,,,,
88.73,-2.416533535047904,3.631669524289797,-0.09757774415868216,24.89,3.68,0.01,,,,-2.0,,,,,,,,,
88.74,0.8234664649520944,1.8116695242897967,1.3324222558413177,28.13,1.86,1.44,,,,1.0,,,,,,,,,
88.75,0.12346646495209512,2.441669524289797,1.192422255841318,27.43,2.49,1.3,,,,1.0,,,,,,,,,
88.76,-3.2365335350479043,-1.3483304757102035,1.7724222558413176,24.07,-1.3,1.88,,,,3.0,,,,,,,,,
88.77,-3.6065335350479053,-0.018330475710203402,2.762422255841318,23.7,0.03,2.87,,,,3.0,,,,,,,,,
88.78,1.0234664649520937,-2.718330475710203,3.382422255841318,28.33,-2.67,3.49,,,,4.0,,,,,,,,,
88.79,1.703466464952097,-1.1383304757102035,3.4224222558413175,29.01,-1.09,3.53,,,,4.0,,,,,,,,,
88.8,0.033466464952095265,-0.9183304757102034,3.262422255841318,27.34,-0.87,3.37,,,,4.0,,,,,,,,,
88.81,-2.196533535047905,1.6416695242897965,3.012422255841318,25.11,1.69,3.12,,,,2.0,,,,,,,,,
88.82,-4.416533535047904,4.201669524289796,2.972422255841318,22.89,4.25,3.08,,,,2.0,,,,,,,,,
88.83,-3.3065335350479046,2.9116695242897968,2.5624222558413177,24.0,2.96,2.67,,,,2.0,,,,,,,,,
88.84,-0.9365335350479036,-0.2783304757102034,2.1524222558413175,26.37,-0.23,2.26,,,,3.0,,,,,,,,,
88.85,-1.8165335350479062,-0.7283304757102035,2.282422255841318,25.49,-0.68,2.39,,,,3.0,,,,,,,,,
88.86,0.7834664649520953,-0.5383304757102034,2.4124222558413178,28.09,-0.49,2.52,,,,4.0,,,,,,,,,
88.87,1.9734664649520965,1.0116695242897966,0.4324222558413179,29.28,1.06,0.54,,,,1.0,,,,,,,,,
88.88,1.3734664649520951,2.5816695242897967,1.422422255841318,28.68,2.63,1.53,,,,1.0,,,,,,,,,
88.89,-4.786533535047905,4.491669524289796,1.232422255841318,22.52,4.54,1.34,,,,2.0,,,,,,,,,
88.9,-3.626533535047905,2.401669524289797,0.9724222558413179,23.68,2.45,1.08,,,,2.0,,,,,,,,,
88.91,-0.2565335350479039,2.171669524289797,-0.23757774415868216,27.05,2.22,-0.13,,,,-2.0,,,,,,,,,
88.92,-0.6865335350479036,2.701669524289797,-0.36757774415868216,26.62,2.75,-0.26,,,,-2.0,,,,,,,,,
88.93,2.253466464952094,3.071669524289797,0.07242225584131784,29.56,3.12,0.18,,,,1.0,,,,,,,,,
88.94,6.613466464952097,-0.0583304757102034,-0.33757774415868214,33.92,-0.01,-0.23,,,,-4.0,,,,,,,,,
88.95,7.703466464952093,-3.198330475710203,-0.7575777441586822,35.01,-3.15,-0.65,,,,-4.0,,,,,,,,,
88.96,6.7234664649520965,-1.6183304757102035,-0.5475777441586822,34.03,-1.57,-0.44,,,,-4.0,,,,,,,,,
88.97,5.743466464952093,0.9316695242897965,-1.637577744158682,33.05,0.98,-1.53,,,,-1.0,,,,,,,,,
88.98,3.213466464952095,-2.8383304757102032,-2.1275777441586823,30.52,-2.79,-2.02,,,,-4.0,,,,,,,,,
88.99,0.6834664649520938,-3.8383304757102032,-2.3575777441586823,27.99,-3.79,-2.25,,,,-4.0,,,,,,,,,
89.0,3.9834664649520946,-4.8483304757102035,-2.797577744158682,31.29,-4.8,-2.69,,,,-4.0,,,,,,,,,
89.01,2.363466464952097,-4.0983304757102035,-3.0175777441586824,29.67,-4.05,-2.91,,,,-4.0,,,,,,,,,
89.02,1.1434664649520947,-0.7583304757102034,-3.6875777441586823,28.45,-0.71,-3.58,,,,-4.0,,,,,,,,,
89.03,0.17346646495209583,-0.5383304757102034,-2.5975777441586825,27.48,-0.49,-2.49,,,,-4.0,,,,,,,,,
89.04,-2.8365335350479057,-1.3383304757102035,-1.5075777441586822,24.47,-1.29,-1.4,,,,-3.0,,,,,,,,,
89.05,-5.846533535047904,-1.1883304757102033,0.09242225584131786,21.46,-1.14,0.2,,,,3.0,,,,,,,,,
89.06,-5.176533535047906,-1.0383304757102034,1.712422255841318,22.13,-0.99,1.82,,,,3.0,,,,,,,,,
89.07,-1.546533535047903,-1.2483304757102034,2.1524222558413175,25.76,-1.2,2.26,,,,3.0,,,,,,,,,
89.08,-0.14653353504790445,0.051669524289796605,2.3324222558413177,27.16,0.1,2.44,,,,2.0,,,,,,,,,
89.09,1.1334664649520967,-2.258330475710203,2.382422255841318,28.44,-2.21,2.49,,,,4.0,,,,,,,,,
89.1,2.423466464952096,-4.568330475710203,2.4324222558413178,29.73,-4.52,2.54,,,,4.0,,,,,,,,,
89.11,3.6634664649520943,-3.278330475710203,1.9624222558413176,30.97,-3.23,2.07,,,,4.0,,,,,,,,,
89.12,4.913466464952094,-1.9883304757102034,1.4924222558413178,32.22,-1.94,1.6,,,,4.0,,,,,,,,,
89.13,3.873466464952095,-0.0483304757102034,1.7824222558413179,31.18,0.0,1.89,,,,4.0,,,,,,,,,
89.14,3.6034664649520955,2.941669524289797,-0.03757774415868215,30.91,2.99,0.07,,,,-1.0,,,,,,,,,
89.15,4.303466464952095,0.19166952428979658,-0.35757774415868215,31.61,0.24,-0.25,,,,-1.0,,,,,,,,,
89.16,5.023466464952094,-2.558330475710203,-0.6775777441586821,32.33,-2.51,-0.57,,,,-4.0,,,,,,,,,
89.17,5.4834664649520946,1.4316695242897965,-0.8175777441586821,32.79,1.48,-0.71,,,,-1.0,,,,,,,,,
89.18,5.943466464952095,-0.3583304757102034,-1.4775777441586824,33.25,-0.31,-1.37,,,,-4.0,,,,,,,,,
89.19,6.093466464952094,-2.3383304757102032,-1.3975777441586823,33.4,-2.29,-1.29,,,,-4.0,,,,,,,,,
89.2,6.253466464952098,-4.328330475710204,-1.4375777441586823,33.56,-4.28,-1.33,,,,-4.0,,,,,,,,,
89.21,-1.2265335350479063,-2.348330475710203,0.7824222558413179,26.08,-2.3,0.89,,,,3.0,,,,,,,,,
89.22,2.5134664649520957,-3.3383304757102032,-0.3275777441586821,29.82,-3.29,-0.22,,,,-4.0,,,,,,,,,
89.23,2.5634664649520964,2.0416695242897966,0.5524222558413179,29.87,2.09,0.66,,,,1.0,,,,,,,,,
89.24,-3.0965335350479037,2.4816695242897966,1.3724222558413177,24.21,2.53,1.48,,,,2.0,,,,,,,,,
89.25,-4.036533535047905,1.6816695242897965,2.012422255841318,23.27,1.73,2.12,,,,2.0,,,,,,,,,
89.26,-4.966533535047905,1.4316695242897965,2.4624222558413176,22.34,1.48,2.57,,,,2.0,,,,,,,,,
89.27,0.463466464952095,0.6916695242897966,2.052422255841318,27.77,0.74,2.16,,,,1.0,,,,,,,,,
89.28,2.6034664649520955,-1.3283304757102035,1.652422255841318,29.91,-1.28,1.76,,,,4.0,,,,,,,,,
89.29,4.753466464952098,-3.3583304757102033,0.40242225584131786,32.06,-3.31,0.51,,,,4.0,,,,,,,,,
89.3,0.30346646495209484,-2.738330475710203,0.4324222558413179,27.61,-2.69,0.54,,,,4.0,,,,,,,,,
89.31,0.343466464952094,-0.7883304757102034,0.24242225584131782,27.65,-0.74,0.35,,,,4.0,,,,,,,,,
89.32,0.3934664649520947,1.1516695242897965,0.06242225584131786,27.7,1.2,0.17,,,,1.0,,,,,,,,,
89.33,0.10346646495209555,1.2516695242897966,1.862422255841318,27.41,1.3,1.97,,,,1.0,,,,,,,,,
89.34,-0.666533535047904,1.9916695242897966,1.0324222558413179,26.64,2.04,1.14,,,,2.0,,,,,,,,,
89.35,-1.906533535047906,1.1716695242897965,0.7424222558413178,25.4,1.22,0.85,,,,2.0,,,,,,,,,
89.36,1.2534664649520941,-2.138330475710203,2.0424222558413176,28.56,-2.09,2.15,,,,4.0,,,,,,,,,
89.37,2.5634664649520964,0.2616695242897966,1.612422255841318,29.87,0.31,1.72,,,,1.0,,,,,,,,,
89.38,1.963466464952095,-0.4783304757102034,0.5724222558413179,29.27,-0.43,0.68,,,,4.0,,,,,,,,,
89.39,1.3634664649520971,-1.2283304757102034,-0.45757774415868213,28.67,-1.18,-0.35,,,,-4.0,,,,,,,,,
89.4,1.6134664649520971,-0.4883304757102034,-0.16757774415868215,28.92,-0.44,-0.06,,,,-4.0,,,,,,,,,
89.41,0.41346646495209427,-3.618330475710203,1.212422255841318,27.72,-3.57,1.32,,,,4.0,,,,,,,,,
89.42,3.1634664649520943,-3.528330475710203,0.33242225584131785,30.47,-3.48,0.44,,,,4.0,,,,,,,,,
89.43,5.923466464952092,-3.448330475710203,-0.5475777441586822,33.23,-3.4,-0.44,,,,-4.0,,,,,,,,,
89.44,7.053466464952095,-4.218330475710204,-0.08757774415868215,34.36,-4.17,0.02,,,,-4.0,,,,,,,,,
89.45,7.9834664649520946,-4.738330475710204,-0.5375777441586822,35.29,-4.69,-0.43,,,,-4.0,,,,,,,,,
89.46,5.253466464952098,-3.428330475710203,-0.9875777441586822,32.56,-3.38,-0.88,,,,-4.0,,,,,,,,,
89.47,2.5334664649520953,-2.1283304757102033,0.4624222558413178,29.84,-2.08,0.57,,,,4.0,,,,,,,,,
89.48,4.063466464952096,-1.1883304757102033,0.9024222558413179,31.37,-1.14,1.01,,,,4.0,,,,,,,,,
89.49,5.603466464952092,-0.2583304757102034,1.3524222558413177,32.91,-0.21,1.46,,,,4.0,,,,,,,,,
89.5,5.153466464952096,-3.028330475710203,-0.20757774415868216,32.46,-2.98,-0.1,,,,-4.0,,,,,,,,,
89.51,-0.5065335350479039,-2.2083304757102034,1.8724222558413177,26.8,-2.16,1.98,,,,3.0,,,,,,,,,
89.52,0.3134664649520964,-0.6383304757102034,1.7624222558413178,27.62,-0.59,1.87,,,,4.0,,,,,,,,,
89.53,1.843466464952094,-0.3883304757102034,2.1424222558413177,29.15,-0.34,2.25,,,,4.0,,,,,,,,,
89.54,3.373466464952095,-0.1483304757102034,2.6224222558413177,30.68,-0.1,2.73,,,,4.0,,,,,,,,,
89.55,4.303466464952095,-0.5383304757102034,2.6924222558413176,31.61,-0.49,2.8,,,,4.0,,,,,,,,,
89.56,1.1134664649520971,-2.6283304757102033,2.9324222558413178,28.42,-2.58,3.04,,,,4.0,,,,,,,,,
89.57,1.6834664649520938,-3.488330475710203,3.012422255841318,28.99,-3.44,3.12,,,,4.0,,,,,,,,,
89.58,5.4834664649520946,-4.278330475710204,2.262422255841318,32.79,-4.23,2.37,,,,4.0,,,,,,,,,
89.59,6.453466464952093,3.5416695242897966,1.5324222558413179,33.76,3.59,1.64,,,,1.0,,,,,,,,,
89.6,6.573466464952098,-0.3683304757102034,2.3124222558413177,33.88,-0.32,2.42,,,,4.0,,,,,,,,,
89.61,6.583466464952096,-0.5183304757102034,-1.4375777441586823,33.89,-0.47,-1.33,,,,-4.0,,,,,,,,,
89.62,6.543466464952097,-0.7683304757102034,-1.7575777441586822,33.85,-0.72,-1.65,,,,-4.0,,,,,,,,,
89.63,3.113466464952097,-1.0283304757102034,-2.077577744158682,30.42,-0.98,-1.97,,,,-4.0,,,,,,,,,
89.64,-0.3065335350479046,0.7316695242897966,-0.7375777441586822,27.0,0.78,-0.63,,,,-2.0,,,,,,,,,
89.65,3.1034664649520955,-0.1383304757102034,-1.407577744158682,30.41,-0.09,-1.3,,,,-4.0,,,,,,,,,
89.66,4.073466464952094,-2.308330475710203,0.24242225584131782,31.38,-2.26,0.35,,,,4.0,,,,,,,,,
89.67,4.513466464952096,-2.058330475710203,-0.7175777441586821,31.82,-2.01,-0.61,,,,-4.0,,,,,,,,,
89.68,4.953466464952093,-1.8083304757102034,-1.677577744158682,32.26,-1.76,-1.57,,,,-4.0,,,,,,,,,
89.69,5.853466464952092,-1.2683304757102034,-1.657577744158682,33.16,-1.22,-1.55,,,,-4.0,,,,,,,,,
89.7,1.5234664649520937,-2.3983304757102033,-0.007577744158682148,28.83,-2.35,0.1,,,,-4.0,,,,,,,,,
89.71,3.683466464952094,-3.548330475710203,-0.8275777441586821,30.99,-3.5,-0.72,,,,-4.0,,,,,,,,,
89.72,4.273466464952094,-1.2883304757102034,-0.22757774415868215,31.58,-1.24,-0.12,,,,-4.0,,,,,,,,,
89.73,4.863466464952097,0.9716695242897966,0.20242225584131784,32.17,1.02,0.31,,,,1.0,,,,,,,,,
89.74,5.7234664649520965,0.10166952428979659,0.6724222558413179,33.03,0.15,0.78,,,,1.0,,,,,,,,,
89.75,4.3534664649520955,-0.7883304757102034,1.0124222558413178,31.66,-0.74,1.12,,,,4.0,,,,,,,,,
89.76,2.993466464952096,-1.6783304757102033,1.3724222558413177,30.3,-1.63,1.48,,,,4.0,,,,,,,,,
89.77,3.5334664649520953,-1.6383304757102035,0.9324222558413179,30.84,-1.59,1.04,,,,4.0,,,,,,,,,
89.78,4.073466464952094,0.6016695242897966,0.5624222558413179,31.38,0.65,0.67,,,,1.0,,,,,,,,,
89.79,1.5734664649520944,2.841669524289797,0.19242225584131784,28.88,2.89,0.3,,,,1.0,,,,,,,,,
89.8,4.933466464952097,2.281669524289797,1.1424222558413177,32.24,2.33,1.25,,,,1.0,,,,,,,,,
89.81,7.873466464952095,1.3216695242897967,0.4324222558413179,35.18,1.37,0.54,,,,1.0,,,,,,,,,
89.82,7.753466464952098,0.10166952428979659,-0.8475777441586821,35.06,0.15,-0.74,,,,-1.0,,,,,,,,,
89.83,7.143466464952098,1.8816695242897965,-1.5875777441586822,34.45,1.93,-1.48,,,,-1.0,,,,,,,,,
89.84,7.193466464952095,0.19166952428979658,-2.3275777441586825,34.5,0.24,-2.22,,,,-1.0,,,,,,,,,
89.85,7.493466464952093,0.0316695242897966,-2.5875777441586822,34.8,0.08,-2.48,,,,-1.0,,,,,,,,,
89.86,7.513466464952096,3.781669524289797,-2.637577744158682,34.82,3.83,-2.53,,,,-1.0,,,,,,,,,
89.87,8.343466464952094,1.9016695242897965,-1.3575777441586823,35.65,1.95,-1.25,,,,-1.0,,,,,,,,,
89.88,8.343466464952094,4.331669524289796,-0.07757774415868215,35.65,4.38,0.03,,,,-1.0,,,,,,,,,
89.89,6.763466464952096,3.111669524289797,-1.387577744158682,34.07,3.16,-1.28,,,,-1.0,,,,,,,,,
89.9,5.203466464952093,-1.8783304757102035,0.4224222558413179,32.51,-1.83,0.53,,,,4.0,,,,,,,,,
89.91,6.123466464952095,-1.6883304757102033,-0.40757774415868214,33.43,-1.64,-0.3,,,,-4.0,,,,,,,,,
89.92,7.813466464952093,-1.9283304757102033,-0.2575777441586822,35.12,-1.88,-0.15,,,,-4.0,,,,,,,,,
89.93,7.533466464952099,-3.798330475710203,-0.2775777441586822,34.84,-3.75,-0.17,,,,-4.0,,,,,,,,,
89.94,4.333466464952096,-3.8183304757102032,-2.1475777441586823,31.64,-3.77,-2.04,,,,-4.0,,,,,,,,,
89.95,1.1434664649520947,0.5816695242897966,-0.7675777441586822,28.45,0.63,-0.66,,,,-1.0,,,,,,,,,
89.96,4.193466464952095,-1.6183304757102035,-1.4575777441586824,31.5,-1.57,-1.35,,,,-4.0,,,,,,,,,
89.97,5.373466464952095,1.2216695242897966,-0.5875777441586821,32.68,1.27,-0.48,,,,-1.0,,,,,,,,,
89.98,5.783466464952099,2.5616695242897967,-0.6575777441586822,33.09,2.61,-0.55,,,,-1.0,,,,,,,,,
89.99,6.193466464952095,3.901669524289797,-0.7275777441586821,33.5,3.95,-0.62,,,,-1.0,,,,,,,,,
90.0,7.833466464952096,0.0316695242897966,-0.9075777441586822,35.14,0.08,-0.8,,,,-1.0,,,,,,,,,
90.01,8.233466464952095,-1.8883304757102035,-0.9875777441586822,35.54,-1.84,-0.88,,,,-4.0,,,,,,,,,
90.02,8.013466464952096,-1.8783304757102035,-0.6975777441586821,35.32,-1.83,-0.59,,,,-4.0,,,,,,,,,
90.03,7.893466464952098,-1.8683304757102035,-0.41757774415868215,35.2,-1.82,-0.31,,,,-4.0,,,,,,,,,
90.04,8.723466464952097,-1.1583304757102035,-0.9175777441586822,36.03,-1.11,-0.81,,,,-4.0,,,,,,,,,
90.05,8.683466464952097,-0.9783304757102035,-2.1675777441586823,35.99,-0.93,-2.06,,,,-4.0,,,,,,,,,
90.06,8.553466464952095,-1.0083304757102034,-2.1875777441586823,35.86,-0.96,-2.08,,,,-4.0,,,,,,,,,
90.07,8.373466464952095,0.8416695242897966,-2.217577744158682,35.68,0.89,-2.11,,,,-1.0,,,,,,,,,
90.08,6.343466464952094,2.701669524289797,-1.9575777441586824,33.65,2.75,-1.85,,,,-1.0,,,,,,,,,
90.09,4.323466464952094,3.5416695242897966,-2.2075777441586824,31.63,3.59,-2.1,,,,-1.0,,,,,,,,,
90.1,3.6434664649520947,3.8716695242897967,-1.537577744158682,30.95,3.92,-1.43,,,,-1.0,,,,,,,,,
90.11,2.963466464952095,5.221669524289796,0.20242225584131784,30.27,5.27,0.31,,,,1.0,,,,,,,,,
90.12,4.7334664649520946,4.241669524289796,-0.6575777441586822,32.04,4.29,-0.55,,,,-1.0,,,,,,,,,
90.13,6.173466464952092,3.261669524289797,-0.9175777441586822,33.48,3.31,-0.81,,,,-1.0,,,,,,,,,
90.14,6.893466464952098,2.0416695242897966,-0.9575777441586821,34.2,2.09,-0.85,,,,-1.0,,,,,,,,,
90.15,7.373466464952095,-0.8783304757102034,-1.7175777441586821,34.68,-0.83,-1.61,,,,-4.0,,,,,,,,,
90.16,6.773466464952094,-0.5883304757102035,-1.0875777441586822,34.08,-0.54,-0.98,,,,-4.0,,,,,,,,,
90.17,6.183466464952097,1.0416695242897966,-0.45757774415868213,33.49,1.09,-0.35,,,,-1.0,,,,,,,,,
90.18,5.4834664649520946,1.7016695242897966,0.7624222558413178,32.79,1.75,0.87,,,,1.0,,,,,,,,,
90.19,4.793466464952097,2.361669524289797,2.0024222558413176,32.1,2.41,2.11,,,,1.0,,,,,,,,,
90.2,2.083466464952096,0.4416695242897966,2.052422255841318,29.39,0.49,2.16,,,,1.0,,,,,,,,,
90.21,1.8834664649520967,-1.5283304757102034,2.9024222558413175,29.19,-1.48,3.01,,,,4.0,,,,,,,,,
90.22,4.183466464952094,-2.048330475710203,2.632422255841318,31.49,-2.0,2.74,,,,4.0,,,,,,,,,
90.23,3.953466464952097,-3.548330475710203,2.3724222558413177,31.26,-3.5,2.48,,,,4.0,,,,,,,,,
90.24,3.7334664649520946,-4.458330475710204,2.012422255841318,31.04,-4.41,2.12,,,,4.0,,,,,,,,,
90.25,4.883466464952093,-0.7483304757102034,1.6624222558413178,32.19,-0.7,1.77,,,,4.0,,,,,,,,,
90.26,3.2834664649520953,-0.3683304757102034,1.092422255841318,30.59,-0.32,1.2,,,,4.0,,,,,,,,,
90.27,5.353466464952092,-4.168330475710204,0.35242225584131787,32.66,-4.12,0.46,,,,4.0,,,,,,,,,
90.28,5.053466464952095,-2.0383304757102034,-0.13757774415868215,32.36,-1.99,-0.03,,,,-4.0,,,,,,,,,
90.29,4.753466464952098,-4.148330475710203,0.6024222558413178,32.06,-4.1,0.71,,,,4.0,,,,,,,,,
90.3,5.563466464952093,-2.348330475710203,0.6924222558413179,32.87,-2.3,0.8,,,,4.0,,,,,,,,,
90.31,6.943466464952095,-1.7783304757102034,1.462422255841318,34.25,-1.73,1.57,,,,4.0,,,,,,,,,
90.32,7.433466464952097,-1.2083304757102034,0.8724222558413178,34.74,-1.16,0.98,,,,4.0,,,,,,,,,
90.33,9.183466464952097,-2.028330475710203,-0.29757774415868216,36.49,-1.98,-0.19,,,,-4.0,,,,,,,,,
90.34,8.283466464952099,-0.6683304757102034,-1.5675777441586822,35.59,-0.62,-1.46,,,,-4.0,,,,,,,,,
90.35,6.043466464952097,-0.8183304757102035,-2.407577744158682,33.35,-0.77,-2.3,,,,-4.0,,,,,,,,,
90.36,3.803466464952095,-0.1983304757102034,-2.1475777441586823,31.11,-0.15,-2.04,,,,-4.0,,,,,,,,,
90.37,5.873466464952095,-3.048330475710203,-1.0875777441586822,33.18,-3.0,-0.98,,,,-4.0,,,,,,,,,
90.38,6.013466464952096,-2.4183304757102033,0.17242225584131787,33.32,-2.37,0.28,,,,4.0,,,,,,,,,
90.39,6.173466464952092,-1.7983304757102034,1.4324222558413178,33.48,-1.75,1.54,,,,4.0,,,,,,,,,
90.4,7.263466464952096,-1.5183304757102034,1.362422255841318,34.57,-1.47,1.47,,,,4.0,,,,,,,,,
90.41,7.793466464952097,-1.9183304757102035,1.1424222558413177,35.1,-1.87,1.25,,,,4.0,,,,,,,,,
90.42,8.553466464952095,-2.3383304757102032,0.9324222558413179,35.86,-2.29,1.04,,,,4.0,,,,,,,,,
90.43,9.683466464952097,-2.308330475710203,0.06242225584131786,36.99,-2.26,0.17,,,,4.0,,,,,,,,,
90.44,8.593466464952094,0.4416695242897966,-0.8175777441586821,35.9,0.49,-0.71,,,,-1.0,,,,,,,,,
90.45,9.543466464952097,-2.4583304757102034,-0.7375777441586822,36.85,-2.41,-0.63,,,,-4.0,,,,,,,,,
90.46,9.663466464952094,-2.2483304757102034,-0.5875777441586821,36.97,-2.2,-0.48,,,,-4.0,,,,,,,,,
90.47,9.363466464952097,-1.1283304757102035,-0.3275777441586821,36.67,-1.08,-0.22,,,,-4.0,,,,,,,,,
90.48,9.063466464952093,-0.018330475710203402,-0.07757774415868215,36.37,0.03,0.03,,,,-4.0,,,,,,,,,
90.49,8.613466464952097,-2.4583304757102034,-0.5975777441586821,35.92,-2.41,-0.49,,,,-4.0,,,,,,,,,
90.5,7.123466464952095,-1.1383304757102035,-1.4675777441586821,34.43,-1.09,-1.36,,,,-4.0,,,,,,,,,
90.51,5.643466464952098,-0.6483304757102034,-1.6675777441586823,32.95,-0.6,-1.56,,,,-4.0,,,,,,,,,
90.52,5.553466464952095,-1.2583304757102034,-1.4375777441586823,32.86,-1.21,-1.33,,,,-4.0,,,,,,,,,
90.53,5.4734664649520965,-1.8683304757102035,-1.2075777441586824,32.78,-1.82,-1.1,,,,-4.0,,,,,,,,,
90.54,6.263466464952096,-1.3483304757102035,-0.9675777441586821,33.57,-1.3,-0.86,,,,-4.0,,,,,,,,,
90.55,6.093466464952094,-1.7783304757102034,-1.0375777441586822,33.4,-1.73,-0.93,,,,-4.0,,,,,,,,,
90.56,5.943466464952095,-0.0583304757102034,-0.9375777441586821,33.25,-0.01,-0.83,,,,-4.0,,,,,,,,,
